id,name,category,value,memo
38676,name_38676,B,70,memo_38676
38677,name_38677,B,178,memo_38677
38678,name_38678,A,272,memo_38678
38679,name_38679,C,600,memo_38679
38680,name_38680,B,933,"this is memo, with comma 38680"
38681,name_38681,C,266,memo_38681
38682,name_38682,B,506,memo_38682
38683,name_38683,B,606,memo_38683
38684,name_38684,A,419,memo_38684
38685,name_38685,A,340,memo_38685
38686,name_38686,C,919,memo_38686
38687,name_38687,B,304,memo_38687
38688,name_38688,B,903,memo_38688
38689,name_38689,A,215,memo_38689
38690,name_38690,C,669,"this is memo, with comma 38690"
38691,name_38691,A,584,memo_38691
38692,name_38692,B,841,memo_38692
38693,name_38693,A,340,memo_38693
38694,name_38694,A,246,memo_38694
38695,name_38695,B,980,memo_38695
38696,name_38696,A,699,memo_38696
38697,name_38697,C,393,memo_38697
38698,name_38698,C,717,memo_38698
38699,name_38699,A,305,memo_38699
38700,name_38700,C,377,"this is memo, with comma 38700"
38701,name_38701,A,891,memo_38701
38702,name_38702,A,157,memo_38702
38703,name_38703,C,287,memo_38703
38704,name_38704,B,210,memo_38704
38705,name_38705,B,493,memo_38705
38706,name_38706,A,551,memo_38706
38707,name_38707,A,638,memo_38707
38708,name_38708,A,943,memo_38708
38709,name_38709,B,175,memo_38709
38710,name_38710,C,790,"this is memo, with comma 38710"
38711,name_38711,C,893,memo_38711
38712,name_38712,B,476,memo_38712
38713,name_38713,C,283,memo_38713
38714,name_38714,B,65,memo_38714
38715,name_38715,C,351,memo_38715
38716,name_38716,B,11,memo_38716
38717,name_38717,C,191,memo_38717
38718,name_38718,A,931,memo_38718
38719,name_38719,B,355,memo_38719
38720,name_38720,C,907,"this is memo, with comma 38720"
38721,name_38721,A,954,memo_38721
38722,name_38722,C,141,memo_38722
38723,name_38723,B,661,memo_38723
38724,name_38724,C,513,memo_38724
38725,name_38725,A,245,memo_38725
38726,name_38726,C,755,memo_38726
38727,name_38727,B,71,memo_38727
38728,name_38728,A,502,memo_38728
38729,name_38729,C,540,memo_38729
38730,name_38730,B,10,"this is memo, with comma 38730"
38731,name_38731,A,956,memo_38731
38732,name_38732,B,291,memo_38732
38733,name_38733,B,742,memo_38733
38734,name_38734,C,392,memo_38734
38735,name_38735,A,956,memo_38735
38736,name_38736,A,155,memo_38736
38737,name_38737,B,208,memo_38737
38738,name_38738,B,268,memo_38738
38739,name_38739,C,289,memo_38739
38740,name_38740,C,238,"this is memo, with comma 38740"
38741,name_38741,C,501,memo_38741
38742,name_38742,C,193,memo_38742
38743,name_38743,C,99,memo_38743
38744,name_38744,A,743,memo_38744
38745,name_38745,C,841,memo_38745
38746,name_38746,C,25,memo_38746
38747,name_38747,A,649,memo_38747
38748,name_38748,B,614,memo_38748
38749,name_38749,A,694,memo_38749
38750,name_38750,C,944,"this is memo, with comma 38750"
38751,name_38751,C,426,memo_38751
38752,name_38752,B,903,memo_38752
38753,name_38753,C,532,memo_38753
38754,name_38754,A,468,memo_38754
38755,name_38755,B,980,memo_38755
38756,name_38756,B,724,memo_38756
38757,name_38757,A,884,memo_38757
38758,name_38758,A,645,memo_38758
38759,name_38759,A,67,memo_38759
38760,name_38760,B,127,"this is memo, with comma 38760"
38761,name_38761,C,705,memo_38761
38762,name_38762,C,321,memo_38762
38763,name_38763,B,451,memo_38763
38764,name_38764,B,937,memo_38764
38765,name_38765,A,487,memo_38765
38766,name_38766,C,10,memo_38766
38767,name_38767,B,200,memo_38767
38768,name_38768,C,639,memo_38768
38769,name_38769,C,666,memo_38769
38770,name_38770,A,918,"this is memo, with comma 38770"
38771,name_38771,B,31,memo_38771
38772,name_38772,C,850,memo_38772
38773,name_38773,B,703,memo_38773
38774,name_38774,A,37,memo_38774
38775,name_38775,A,277,memo_38775
38776,name_38776,B,887,memo_38776
38777,name_38777,B,223,memo_38777
38778,name_38778,B,738,memo_38778
38779,name_38779,A,635,memo_38779
38780,name_38780,C,545,"this is memo, with comma 38780"
38781,name_38781,C,956,memo_38781
38782,name_38782,C,469,memo_38782
38783,name_38783,B,587,memo_38783
38784,name_38784,A,830,memo_38784
38785,name_38785,C,333,memo_38785
38786,name_38786,B,805,memo_38786
38787,name_38787,C,677,memo_38787
38788,name_38788,C,48,memo_38788
38789,name_38789,C,380,memo_38789
38790,name_38790,C,699,"this is memo, with comma 38790"
38791,name_38791,C,10,memo_38791
38792,name_38792,A,916,memo_38792
38793,name_38793,B,503,memo_38793
38794,name_38794,B,644,memo_38794
38795,name_38795,C,20,memo_38795
38796,name_38796,A,113,memo_38796
38797,name_38797,A,142,memo_38797
38798,name_38798,A,119,memo_38798
38799,name_38799,C,945,memo_38799
38800,name_38800,B,429,"this is memo, with comma 38800"
38801,name_38801,A,973,memo_38801
38802,name_38802,C,159,memo_38802
38803,name_38803,A,198,memo_38803
38804,name_38804,C,265,memo_38804
38805,name_38805,B,403,memo_38805
38806,name_38806,A,427,memo_38806
38807,name_38807,A,41,memo_38807
38808,name_38808,C,41,memo_38808
38809,name_38809,A,620,memo_38809
38810,name_38810,C,556,"this is memo, with comma 38810"
38811,name_38811,B,419,memo_38811
38812,name_38812,B,894,memo_38812
38813,name_38813,B,545,memo_38813
38814,name_38814,A,140,memo_38814
38815,name_38815,B,869,memo_38815
38816,name_38816,B,242,memo_38816
38817,name_38817,B,736,memo_38817
38818,name_38818,C,465,memo_38818
38819,name_38819,B,109,memo_38819
38820,name_38820,C,461,"this is memo, with comma 38820"
38821,name_38821,A,743,memo_38821
38822,name_38822,B,597,memo_38822
38823,name_38823,A,648,memo_38823
38824,name_38824,C,28,memo_38824
38825,name_38825,A,305,memo_38825
38826,name_38826,C,211,memo_38826
38827,name_38827,C,185,memo_38827
38828,name_38828,A,882,memo_38828
38829,name_38829,C,834,memo_38829
38830,name_38830,C,460,"this is memo, with comma 38830"
38831,name_38831,B,176,memo_38831
38832,name_38832,B,988,memo_38832
38833,name_38833,B,766,memo_38833
38834,name_38834,B,605,memo_38834
38835,name_38835,A,765,memo_38835
38836,name_38836,C,662,memo_38836
38837,name_38837,B,769,memo_38837
38838,name_38838,C,83,memo_38838
38839,name_38839,A,676,memo_38839
38840,name_38840,B,145,"this is memo, with comma 38840"
38841,name_38841,B,489,memo_38841
38842,name_38842,A,753,memo_38842
38843,name_38843,B,708,memo_38843
38844,name_38844,A,72,memo_38844
38845,name_38845,B,685,memo_38845
38846,name_38846,B,154,memo_38846
38847,name_38847,C,727,memo_38847
38848,name_38848,B,760,memo_38848
38849,name_38849,C,985,memo_38849
38850,name_38850,C,877,"this is memo, with comma 38850"
38851,name_38851,B,974,memo_38851
38852,name_38852,B,819,memo_38852
38853,name_38853,A,333,memo_38853
38854,name_38854,B,831,memo_38854
38855,name_38855,B,17,memo_38855
38856,name_38856,B,556,memo_38856
38857,name_38857,C,105,memo_38857
38858,name_38858,C,820,memo_38858
38859,name_38859,A,871,memo_38859
38860,name_38860,B,789,"this is memo, with comma 38860"
38861,name_38861,C,79,memo_38861
38862,name_38862,A,879,memo_38862
38863,name_38863,B,921,memo_38863
38864,name_38864,B,917,memo_38864
38865,name_38865,C,286,memo_38865
38866,name_38866,A,505,memo_38866
38867,name_38867,A,699,memo_38867
38868,name_38868,A,788,memo_38868
38869,name_38869,C,508,memo_38869
38870,name_38870,A,399,"this is memo, with comma 38870"
38871,name_38871,C,952,memo_38871
38872,name_38872,B,277,memo_38872
38873,name_38873,C,3,memo_38873
38874,name_38874,A,923,memo_38874
38875,name_38875,A,124,memo_38875
38876,name_38876,A,70,memo_38876
38877,name_38877,C,17,memo_38877
38878,name_38878,A,582,memo_38878
38879,name_38879,C,608,memo_38879
38880,name_38880,A,637,"this is memo, with comma 38880"
38881,name_38881,B,636,memo_38881
38882,name_38882,A,799,memo_38882
38883,name_38883,C,52,memo_38883
38884,name_38884,B,512,memo_38884
38885,name_38885,C,166,memo_38885
38886,name_38886,B,907,memo_38886
38887,name_38887,B,278,memo_38887
38888,name_38888,A,844,memo_38888
38889,name_38889,C,988,memo_38889
38890,name_38890,C,135,"this is memo, with comma 38890"
38891,name_38891,A,34,memo_38891
38892,name_38892,C,141,memo_38892
38893,name_38893,B,661,memo_38893
38894,name_38894,C,947,memo_38894
38895,name_38895,B,700,memo_38895
38896,name_38896,A,213,memo_38896
38897,name_38897,A,53,memo_38897
38898,name_38898,A,171,memo_38898
38899,name_38899,A,863,memo_38899
38900,name_38900,C,106,"this is memo, with comma 38900"
38901,name_38901,C,474,memo_38901
38902,name_38902,B,741,memo_38902
38903,name_38903,A,686,memo_38903
38904,name_38904,C,825,memo_38904
38905,name_38905,A,43,memo_38905
38906,name_38906,A,483,memo_38906
38907,name_38907,C,659,memo_38907
38908,name_38908,A,296,memo_38908
38909,name_38909,B,112,memo_38909
38910,name_38910,A,222,"this is memo, with comma 38910"
38911,name_38911,B,508,memo_38911
38912,name_38912,B,671,memo_38912
38913,name_38913,C,705,memo_38913
38914,name_38914,A,487,memo_38914
38915,name_38915,A,786,memo_38915
38916,name_38916,A,93,memo_38916
38917,name_38917,A,303,memo_38917
38918,name_38918,B,835,memo_38918
38919,name_38919,A,996,memo_38919
38920,name_38920,A,712,"this is memo, with comma 38920"
38921,name_38921,A,446,memo_38921
38922,name_38922,C,635,memo_38922
38923,name_38923,A,655,memo_38923
38924,name_38924,A,296,memo_38924
38925,name_38925,A,950,memo_38925
38926,name_38926,A,781,memo_38926
38927,name_38927,A,925,memo_38927
38928,name_38928,C,128,memo_38928
38929,name_38929,B,505,memo_38929
38930,name_38930,B,940,"this is memo, with comma 38930"
38931,name_38931,A,314,memo_38931
38932,name_38932,A,522,memo_38932
38933,name_38933,B,853,memo_38933
38934,name_38934,C,185,memo_38934
38935,name_38935,B,234,memo_38935
38936,name_38936,A,497,memo_38936
38937,name_38937,C,31,memo_38937
38938,name_38938,C,980,memo_38938
38939,name_38939,C,344,memo_38939
38940,name_38940,A,58,"this is memo, with comma 38940"
38941,name_38941,B,845,memo_38941
38942,name_38942,A,708,memo_38942
38943,name_38943,A,352,memo_38943
38944,name_38944,A,261,memo_38944
38945,name_38945,A,327,memo_38945
38946,name_38946,C,607,memo_38946
38947,name_38947,B,26,memo_38947
38948,name_38948,C,409,memo_38948
38949,name_38949,C,686,memo_38949
38950,name_38950,A,125,"this is memo, with comma 38950"
38951,name_38951,C,607,memo_38951
38952,name_38952,C,796,memo_38952
38953,name_38953,B,475,memo_38953
38954,name_38954,A,373,memo_38954
38955,name_38955,A,88,memo_38955
38956,name_38956,A,211,memo_38956
38957,name_38957,A,567,memo_38957
38958,name_38958,C,398,memo_38958
38959,name_38959,A,343,memo_38959
38960,name_38960,A,699,"this is memo, with comma 38960"
38961,name_38961,C,407,memo_38961
38962,name_38962,B,783,memo_38962
38963,name_38963,A,24,memo_38963
38964,name_38964,C,903,memo_38964
38965,name_38965,B,798,memo_38965
38966,name_38966,A,782,memo_38966
38967,name_38967,A,264,memo_38967
38968,name_38968,B,476,memo_38968
38969,name_38969,A,600,memo_38969
38970,name_38970,C,322,"this is memo, with comma 38970"
38971,name_38971,C,540,memo_38971
38972,name_38972,C,762,memo_38972
38973,name_38973,B,587,memo_38973
38974,name_38974,A,413,memo_38974
38975,name_38975,B,817,memo_38975
38976,name_38976,C,122,memo_38976
38977,name_38977,C,373,memo_38977
38978,name_38978,B,287,memo_38978
38979,name_38979,C,567,memo_38979
38980,name_38980,B,739,"this is memo, with comma 38980"
38981,name_38981,A,50,memo_38981
38982,name_38982,A,590,memo_38982
38983,name_38983,A,512,memo_38983
38984,name_38984,A,529,memo_38984
38985,name_38985,C,349,memo_38985
38986,name_38986,A,102,memo_38986
38987,name_38987,C,531,memo_38987
38988,name_38988,B,771,memo_38988
38989,name_38989,B,613,memo_38989
38990,name_38990,A,762,"this is memo, with comma 38990"
38991,name_38991,A,494,memo_38991
38992,name_38992,A,817,memo_38992
38993,name_38993,C,429,memo_38993
38994,name_38994,A,340,memo_38994
38995,name_38995,C,450,memo_38995
38996,name_38996,C,220,memo_38996
38997,name_38997,A,93,memo_38997
38998,name_38998,A,145,memo_38998
38999,name_38999,C,26,memo_38999
39000,name_39000,B,514,"this is memo, with comma 39000"
39001,name_39001,C,690,memo_39001
39002,name_39002,A,781,memo_39002
39003,name_39003,A,999,memo_39003
39004,name_39004,A,831,memo_39004
39005,name_39005,A,933,memo_39005
39006,name_39006,A,291,memo_39006
39007,name_39007,A,952,memo_39007
39008,name_39008,C,418,memo_39008
39009,name_39009,B,168,memo_39009
39010,name_39010,B,646,"this is memo, with comma 39010"
39011,name_39011,A,929,memo_39011
39012,name_39012,C,715,memo_39012
39013,name_39013,A,282,memo_39013
39014,name_39014,B,69,memo_39014
39015,name_39015,A,721,memo_39015
39016,name_39016,C,345,memo_39016
39017,name_39017,B,920,memo_39017
39018,name_39018,C,52,memo_39018
39019,name_39019,B,816,memo_39019
39020,name_39020,B,722,"this is memo, with comma 39020"
39021,name_39021,B,428,memo_39021
39022,name_39022,C,502,memo_39022
39023,name_39023,B,378,memo_39023
39024,name_39024,B,334,memo_39024
39025,name_39025,B,982,memo_39025
39026,name_39026,B,395,memo_39026
39027,name_39027,C,724,memo_39027
39028,name_39028,C,306,memo_39028
39029,name_39029,B,389,memo_39029
39030,name_39030,A,954,"this is memo, with comma 39030"
39031,name_39031,A,54,memo_39031
39032,name_39032,C,185,memo_39032
39033,name_39033,C,825,memo_39033
39034,name_39034,B,83,memo_39034
39035,name_39035,C,892,memo_39035
39036,name_39036,C,988,memo_39036
39037,name_39037,C,992,memo_39037
39038,name_39038,B,53,memo_39038
39039,name_39039,A,202,memo_39039
39040,name_39040,C,665,"this is memo, with comma 39040"
39041,name_39041,C,851,memo_39041
39042,name_39042,B,11,memo_39042
39043,name_39043,C,147,memo_39043
39044,name_39044,A,887,memo_39044
39045,name_39045,B,538,memo_39045
39046,name_39046,C,112,memo_39046
39047,name_39047,B,355,memo_39047
39048,name_39048,B,390,memo_39048
39049,name_39049,B,287,memo_39049
39050,name_39050,C,636,"this is memo, with comma 39050"
39051,name_39051,C,129,memo_39051
39052,name_39052,A,960,memo_39052
39053,name_39053,A,181,memo_39053
39054,name_39054,B,119,memo_39054
39055,name_39055,B,520,memo_39055
39056,name_39056,A,360,memo_39056
39057,name_39057,A,845,memo_39057
39058,name_39058,C,49,memo_39058
39059,name_39059,C,433,memo_39059
39060,name_39060,C,506,"this is memo, with comma 39060"
39061,name_39061,A,994,memo_39061
39062,name_39062,C,78,memo_39062
39063,name_39063,C,223,memo_39063
39064,name_39064,A,456,memo_39064
39065,name_39065,B,241,memo_39065
39066,name_39066,C,326,memo_39066
39067,name_39067,C,511,memo_39067
39068,name_39068,A,984,memo_39068
39069,name_39069,B,135,memo_39069
39070,name_39070,B,997,"this is memo, with comma 39070"
39071,name_39071,C,851,memo_39071
39072,name_39072,A,745,memo_39072
39073,name_39073,A,876,memo_39073
39074,name_39074,A,305,memo_39074
39075,name_39075,C,607,memo_39075
39076,name_39076,A,288,memo_39076
39077,name_39077,C,851,memo_39077
39078,name_39078,B,149,memo_39078
39079,name_39079,B,531,memo_39079
39080,name_39080,B,441,"this is memo, with comma 39080"
39081,name_39081,A,733,memo_39081
39082,name_39082,B,265,memo_39082
39083,name_39083,C,523,memo_39083
39084,name_39084,C,171,memo_39084
39085,name_39085,C,225,memo_39085
39086,name_39086,C,617,memo_39086
39087,name_39087,B,124,memo_39087
39088,name_39088,B,776,memo_39088
39089,name_39089,C,535,memo_39089
39090,name_39090,C,915,"this is memo, with comma 39090"
39091,name_39091,A,962,memo_39091
39092,name_39092,C,458,memo_39092
39093,name_39093,A,481,memo_39093
39094,name_39094,B,955,memo_39094
39095,name_39095,A,524,memo_39095
39096,name_39096,A,392,memo_39096
39097,name_39097,C,495,memo_39097
39098,name_39098,A,425,memo_39098
39099,name_39099,A,187,memo_39099
39100,name_39100,A,988,"this is memo, with comma 39100"
39101,name_39101,B,704,memo_39101
39102,name_39102,B,759,memo_39102
39103,name_39103,C,34,memo_39103
39104,name_39104,C,810,memo_39104
39105,name_39105,A,611,memo_39105
39106,name_39106,B,630,memo_39106
39107,name_39107,B,252,memo_39107
39108,name_39108,B,276,memo_39108
39109,name_39109,A,821,memo_39109
39110,name_39110,B,105,"this is memo, with comma 39110"
39111,name_39111,B,988,memo_39111
39112,name_39112,B,713,memo_39112
39113,name_39113,C,411,memo_39113
39114,name_39114,C,285,memo_39114
39115,name_39115,A,310,memo_39115
39116,name_39116,B,490,memo_39116
39117,name_39117,A,181,memo_39117
39118,name_39118,C,896,memo_39118
39119,name_39119,A,414,memo_39119
39120,name_39120,A,92,"this is memo, with comma 39120"
39121,name_39121,B,807,memo_39121
39122,name_39122,B,596,memo_39122
39123,name_39123,B,443,memo_39123
39124,name_39124,A,211,memo_39124
39125,name_39125,A,725,memo_39125
39126,name_39126,A,562,memo_39126
39127,name_39127,B,576,memo_39127
39128,name_39128,B,707,memo_39128
39129,name_39129,A,826,memo_39129
39130,name_39130,C,850,"this is memo, with comma 39130"
39131,name_39131,B,165,memo_39131
39132,name_39132,A,679,memo_39132
39133,name_39133,C,169,memo_39133
39134,name_39134,B,98,memo_39134
39135,name_39135,A,777,memo_39135
39136,name_39136,B,313,memo_39136
39137,name_39137,B,607,memo_39137
39138,name_39138,B,550,memo_39138
39139,name_39139,A,719,memo_39139
39140,name_39140,C,316,"this is memo, with comma 39140"
39141,name_39141,A,470,memo_39141
39142,name_39142,C,964,memo_39142
39143,name_39143,C,588,memo_39143
39144,name_39144,A,443,memo_39144
39145,name_39145,A,93,memo_39145
39146,name_39146,A,774,memo_39146
39147,name_39147,C,821,memo_39147
39148,name_39148,B,250,memo_39148
39149,name_39149,B,934,memo_39149
39150,name_39150,B,980,"this is memo, with comma 39150"
39151,name_39151,C,536,memo_39151
39152,name_39152,B,855,memo_39152
39153,name_39153,B,940,memo_39153
39154,name_39154,A,490,memo_39154
39155,name_39155,A,57,memo_39155
39156,name_39156,A,832,memo_39156
39157,name_39157,B,204,memo_39157
39158,name_39158,B,197,memo_39158
39159,name_39159,A,711,memo_39159
39160,name_39160,C,673,"this is memo, with comma 39160"
39161,name_39161,C,298,memo_39161
39162,name_39162,A,230,memo_39162
39163,name_39163,B,717,memo_39163
39164,name_39164,B,2,memo_39164
39165,name_39165,A,943,memo_39165
39166,name_39166,B,731,memo_39166
39167,name_39167,C,692,memo_39167
39168,name_39168,C,576,memo_39168
39169,name_39169,C,369,memo_39169
39170,name_39170,C,539,"this is memo, with comma 39170"
39171,name_39171,B,63,memo_39171
39172,name_39172,C,550,memo_39172
39173,name_39173,B,109,memo_39173
39174,name_39174,B,210,memo_39174
39175,name_39175,B,618,memo_39175
39176,name_39176,C,414,memo_39176
39177,name_39177,A,165,memo_39177
39178,name_39178,C,621,memo_39178
